Primary Type,Latitude,Longitude
0,41.758421765,-87.57613306299999
0,41.799545853000005,-87.58887405600001
0,41.991378352,-87.699428666
0,41.754370212,-87.611367464
1,41.907596343,-87.688381236
0,41.940177878,-87.713675195
0,41.895296406,-87.655459369
0,41.882369899000004,-87.667460961
1,41.899512132,-87.69679709200001
1,41.801187941,-87.678237596
0,41.779657699,-87.73011574200001
0,41.837691661,-87.721927139
0,41.870049312,-87.76968277700001
0,41.869564997,-87.71963356100001
0,41.809276225,-87.721185033
0,41.95871497,-87.710616857
1,41.895896023,-87.677913394
0,41.954468882,-87.72273136
0,41.809276225,-87.721185033
1,41.976851851999996,-87.654999693
1,41.976851851999996,-87.654999693
1,41.818506125999996,-87.665206456
1,41.862842099,-87.702010464
1,41.883036147,-87.768217257
0,41.943467549,-87.66088931799999
0,41.854991757,-87.71124229200001
0,41.988858635999996,-87.783985615
0,41.924523024,-87.72359022299999
0,41.932033636,-87.783293785
0,41.912843355999996,-87.78046428799999
1,41.782358826999996,-87.64849592200001
0,41.770408737,-87.628296046
0,41.814432081999996,-87.60447918
0,41.771395373000004,-87.667638481
1,41.833139425,-87.61531921299999
1,41.890098852,-87.646688918
1,41.995190079000004,-87.78582938299999
0,41.774125258000005,-87.60944125600001
0,41.939020354,-87.771376658
1,41.888993854,-87.62693483299999
0,41.799498318000005,-87.733142429
1,41.92735143,-87.704597631
0,41.823553288,-87.688818121
0,41.856957391,-87.707842464
0,41.78701723,-87.645505595
1,41.69210341,-87.60598263799999
0,41.907778088,-87.666392449
0,41.920067895,-87.71260213299999
0,41.762385978000005,-87.58937706299999
0,41.742585739,-87.57052599299999
0,41.879940710999996,-87.70036601
1,41.678204809,-87.680734602
0,41.721188792,-87.664424304
1,41.972818534,-87.65977164200001
1,41.868397101,-87.62584726799999
0,42.021173233,-87.673356697
1,41.905635174000004,-87.684653949
0,41.758660923,-87.65574838799999
0,41.736705969,-87.555569921
1,41.746805586,-87.59646084299999
1,41.686584810999996,-87.615625791
1,41.981892081,-87.66845524799999
1,41.865749175,-87.626783265
1,41.882164833000004,-87.770729386
1,41.906467864,-87.70761656299999
1,41.824851906999996,-87.61140535
1,41.75963392,-87.612701246
0,41.791358186,-87.673013177
1,41.820327156,-87.61061972
1,41.801538809,-87.61614523200001
0,41.858514770999996,-87.715194702
1,41.770875841999995,-87.586265645
1,41.979738540999996,-87.761283606
1,41.794336472,-87.734224738
1,41.953498305,-87.655401786
1,41.993877234,-87.756463081
1,41.881697473,-87.624352875
1,41.885393253000004,-87.663547848
1,41.689875273,-87.622249025
1,41.765382871,-87.57014971
0,42.018552917,-87.665828657
0,41.982801314,-87.66861129799999
1,41.923315371,-87.71534128399999
0,41.874783206,-87.760267096
1,41.873904585,-87.68533105600001
1,41.807123376999996,-87.591933403
1,41.927695898,-87.707372415
1,41.890051565,-87.62891376
1,41.862842099,-87.702010464
1,41.874030718,-87.748182746
1,41.962545520999996,-87.663744191
1,41.950857548,-87.71403128700001
1,41.880653112,-87.634396649
1,41.823798151,-87.619756522
0,41.76774824,-87.68200898100001
0,41.963544592,-87.715662312
1,41.923496895,-87.69831519700001
1,41.889453169,-87.62799483299999
1,41.993158164,-87.65831019
1,41.778094939,-87.63404122
0,41.758337231,-87.572476256
1,41.963227701,-87.770939702
1,41.965489571,-87.650615926
1,41.879190136,-87.648928151
1,42.016633317,-87.67844515200001
1,41.825629038,-87.66783277
1,41.71831357,-87.57402908799999
1,41.957758455,-87.72933613200001
1,41.821560471,-87.616934426
1,41.844809669,-87.634269425
1,41.96824102,-87.651373458
1,41.864287023,-87.69334693100001
0,41.782662803,-87.781448359
1,41.895846376,-87.680760472
1,41.866381914,-87.771704843
1,41.837467087,-87.642609722
1,41.938964168000005,-87.652949847
0,41.736886394,-87.624170849
1,41.903255445,-87.673014935
1,41.775881421,-87.63332470700001
1,41.932930738,-87.636207661
0,41.910780084,-87.73247215
1,41.950857548,-87.71403128700001
0,41.777558327,-87.615558249
0,41.884534570999996,-87.738347838
0,41.724520006,-87.626314294
0,41.936795314,-87.763134007
0,41.912813808,-87.782882018
0,41.710578526,-87.62358842
0,41.892563868,-87.711347965
0,41.857738905,-87.670073199
0,41.808113645,-87.70460216
0,41.895460783000004,-87.769066386
0,41.781645684000004,-87.596230744
0,41.893179585,-87.634686145
0,41.895378081,-87.756836114
1,41.975827666,-87.697567585
0,41.871939835999996,-87.69911949600001
0,41.88223983,-87.76533790799999
0,41.888131743,-87.62954816700001
0,41.711010895,-87.681758
0,41.744924864,-87.66121717200001
1,41.882389156,-87.624374606
0,41.804974136,-87.613869568
0,41.805859819,-87.663676331
1,41.745394001,-87.600163368
0,41.90419952,-87.667796225
0,41.757564743,-87.634473052
0,41.739375676,-87.604899836
0,41.73014941,-87.545039445
0,41.793204683,-87.65970822799999
1,41.814470499,-87.604478745
0,41.793204683,-87.65970822799999
0,41.792355597,-87.72803848
1,41.715406337,-87.643050154
1,41.74761527,-87.605953695
0,41.872746036,-87.70902504200001
1,41.924158759,-87.699399996
0,41.939939564,-87.652226427
0,41.793595814,-87.629285155
0,41.675566795,-87.62499447299999
0,41.89036442,-87.628021535
0,41.834643089000004,-87.719413194
0,41.933824645,-87.77119440799999
0,41.675294687,-87.60170986799999
0,41.671683017,-87.63930091700001
0,41.890032024,-87.630203077
0,41.969053388,-87.688916315
1,41.995815216,-87.696364393
0,41.772965654000004,-87.701759796
1,41.797739321,-87.617680221
0,41.789791217,-87.65233309999999
0,41.764232471999996,-87.67473191399999
1,41.88927291,-87.62768831700001
0,41.854769852,-87.707775684
1,41.71762055,-87.568843372
0,41.88220788,-87.76720367899999
0,41.897302035,-87.76072329799999
0,41.890300993000004,-87.763386087
1,41.779273063000005,-87.676972155
1,41.81797649,-87.7239343
1,41.969692795,-87.679213006
0,41.915335174,-87.727186465
0,41.915969794,-87.675940778
0,41.806661953,-87.61651723899999
1,41.895563458000005,-87.63634973200001
0,41.751204496,-87.565007496
0,41.874034279,-87.747804523
1,41.918056832,-87.638434505
1,41.881978249,-87.73122911899999
0,41.881863168,-87.707144269
1,41.88065283,-87.731763004
1,41.897547725,-87.688030564
1,41.903167768,-87.62915898700001
1,41.914311758000004,-87.711820227
0,41.865307941,-87.728812012
0,41.867251542,-87.639594427
0,41.787643809,-87.693629434
1,41.880362084,-87.75584743799999
1,41.909664252,-87.742728815
0,41.735920443000005,-87.65415919899999
0,41.745354461,-87.57587621299999
1,41.90031323,-87.685471852
0,41.812163932,-87.61823130799999
0,41.912904271,-87.706826256
1,41.690209699,-87.618206966
0,41.867346388,-87.63216624399999
1,41.924158759,-87.699399996
0,41.705199844,-87.634817034
1,41.917656021999996,-87.688750258
0,41.713001649,-87.65028746700001
0,41.687680401,-87.663457181
1,41.716656889,-87.535281936
0,41.878017787,-87.761740038
1,41.885481891,-87.627935689
0,41.697660776999996,-87.65537113299999
1,41.920358004,-87.6631566
1,41.882933267,-87.69268716799999
1,41.901575266,-87.6272333
0,42.017183146,-87.664341555
0,41.797536139,-87.631900872
1,41.909240284,-87.65274758
0,41.778327581,-87.700684296
1,41.812610526,-87.723765071
0,41.928408804,-87.777088673
0,41.879500971,-87.626844775
1,41.909698311,-87.74028543
1,41.883224751,-87.625037394
0,41.963978407,-87.66099724899999
1,41.90712916,-87.67808505100001
1,41.895640203,-87.69881528
1,41.892569818000005,-87.62208039
1,41.890013524000004,-87.631664996
1,41.910861561,-87.651727396
0,41.766978073000004,-87.594191961
1,41.907688121999996,-87.706943386
1,41.883500186999996,-87.627876698
0,41.806614492,-87.682778184
1,41.883500186999996,-87.627876698
0,41.93762818,-87.72386969200001
0,42.011334491999996,-87.69208838899999
0,41.885734355,-87.763896747
1,41.910860169,-87.65195519
1,41.808981361,-87.606551046
1,41.892505345,-87.62630482200001
1,41.75097171,-87.682871235
1,41.947225886,-87.655545441
0,41.753383576,-87.65017834
1,41.86821682,-87.6304532
0,41.746765368,-87.60262495100001
1,41.885729338000004,-87.625780935
1,41.80111231,-87.617723377
1,41.887338111999995,-87.624551258
0,41.756430631,-87.561470724
1,41.895216569,-87.631211368
1,41.886839261,-87.672511949
0,41.868232071,-87.705059779
1,41.894272651,-87.72605239399999
0,41.72821853,-87.650686805
0,41.844262859000004,-87.723743644
0,41.685236725,-87.703024874
0,41.72151354,-87.63913127299999
0,41.847596951,-87.73466397700001
1,41.739265865,-87.604893749
0,41.800105095,-87.704970186
0,41.855899489,-87.72237409899999
1,41.785613571,-87.741338682
0,41.792686739000004,-87.76492641799999
1,41.850679839,-87.62223265600001
0,41.934383968,-87.80578794200001
1,41.764221654,-87.58764408299999
0,41.90268477,-87.72469067600001
1,41.86445414,-87.70222221899999
0,41.906543587,-87.682242214
1,42.013024158,-87.68754903
1,41.758970818,-87.624778076
1,41.795991039,-87.63054248899999
0,41.870970438,-87.70448590000001
0,41.877231343000005,-87.714316703
1,41.914204099,-87.63349062399999
1,41.968318154,-87.721043684
0,41.894594399,-87.71384789
0,41.739665062,-87.646542433
0,41.742585739,-87.57052599299999
0,41.794373005,-87.641118005
0,41.795111477,-87.67190382
0,41.764748911,-87.644401916
1,41.808981361,-87.606551046
0,41.760623408,-87.64793538100001
1,41.946212132,-87.646579678
0,41.751270583,-87.60593808200001
0,41.968462913,-87.707683157
0,41.821117649,-87.609770695
0,41.695935536,-87.612244719
1,41.888188088,-87.62398730700001
0,41.76559863,-87.620838
1,41.970648177,-87.733031405
1,41.80152523,-87.74298937399999
0,41.746242343,-87.664545411
0,41.741210403000004,-87.66615489799999
1,41.891990384,-87.61146150200001
1,41.889906681,-87.624100509
1,41.911073717,-87.64131708299999
0,41.880154438000005,-87.69732707700001
1,41.751476233000005,-87.56501525
0,41.709081286,-87.56694125899999
0,41.876671946,-87.753842755
1,41.897982936999995,-87.624095634
1,41.910377001,-87.63187186200001
0,41.877680903000005,-87.74609682399999
0,41.909508081999995,-87.755180702
1,41.891404732,-87.62806150899999
0,41.677163707,-87.619182349
0,41.654371395,-87.60380193299999
0,41.862218265,-87.639087164
1,41.888288711,-87.62383929200001
1,41.713711972,-87.63695174
0,41.752950248000005,-87.554061838
1,41.739314246999996,-87.617834637
0,41.776722357,-87.676272259
1,41.863186802,-87.712891961
1,41.93203098,-87.707730613
0,41.747085391,-87.552806222
1,41.933221534,-87.65963715299999
1,41.916888176,-87.666734832
0,41.705956704,-87.648399121
1,41.883208368000005,-87.634456935
1,41.888605229,-87.624434419
1,41.885882001999995,-87.66077741
0,41.883358773000005,-87.72604925700001
0,41.861491964,-87.731146022
0,41.808929094,-87.616576329
1,41.884847039,-87.747885752
0,41.88021421,-87.76693118
0,41.934375478,-87.709920175
1,41.836385231,-87.66571041
1,41.767287683,-87.626827305
0,41.804053361,-87.60796747299999
0,41.876545342,-87.633104844
0,41.77453011,-87.599717989
0,41.966053999,-87.657890403
0,41.741672108,-87.547349863
1,41.913208051999995,-87.66247456100001
1,42.018606063,-87.675988718
1,41.97671029999999,-87.650102585
1,41.856648783000004,-87.652608032
1,41.923572902,-87.798336746
1,41.893369397,-87.647968769
0,41.974882672,-87.71599039600001
1,41.869092701999996,-87.67738321200001
1,41.932231531999996,-87.735589463
1,41.835686337,-87.620644613
0,41.909602218,-87.676252259
0,41.945187874,-87.82091316200001
0,41.737770715,-87.64366441799999
1,41.921606937,-87.66556500600001
0,41.893601764,-87.674543124
0,41.745354461,-87.57587621299999
0,41.845486425,-87.703832671
0,41.841984337,-87.722047751
0,41.846003305,-87.73009115299999
1,41.801131542,-87.61772683
1,41.93635091,-87.70631750000001
1,41.788987036,-87.74147999
1,41.980485864,-87.822572169
1,41.720480471,-87.682050624
1,41.688729981,-87.622990213
1,41.884377535,-87.751077631
1,41.752970828,-87.57601755700001
1,41.776172645,-87.706571328
1,42.019988435,-87.668246209
1,41.697244951,-87.64131836
1,41.942345757,-87.797073466
1,41.899279783000004,-87.69745690100001
1,41.744630314,-87.59532778100001
0,41.892571810999996,-87.621959165
1,41.910377001,-87.63187186200001
1,41.845577671,-87.627475027
1,41.762401555,-87.57621822700001
0,41.865165481999995,-87.695867653
0,41.874758047,-87.76237860100001
1,41.918154713,-87.650172735
1,41.9692479,-87.80251448
0,41.813051776,-87.66873698299999
1,41.870956379,-87.70643197
1,41.903516941,-87.71658651899999
0,41.765997125,-87.66382344
1,41.757308974000004,-87.63123223299999
1,41.746311162,-87.658480023
1,41.856326285,-87.631849815
1,41.914368537,-87.694661829
1,41.943108594,-87.649366085
1,41.929772505,-87.643081106
1,41.671664574,-87.64536243299999
1,41.954661518,-87.644283155
1,41.732729131999996,-87.574397893
1,41.937822812,-87.67225048
0,41.918773936,-87.767009199
0,41.800233416,-87.58910448700001
0,41.94477243,-87.72978218899999
1,41.920934243000005,-87.640038406
1,41.873914201,-87.684603955
1,41.845427986,-87.63893473700001
1,41.896561044,-87.63658497799999
1,41.963070794000004,-87.655984213
1,41.892753031,-87.62419389600001
1,41.856259348,-87.62943154
0,41.882142354,-87.772304964
1,41.885772579,-87.68226586200001
0,41.887738208,-87.765671149
1,41.683188543,-87.64774006399999
0,41.758182193,-87.581021489
1,41.764454754,-87.633419603
1,41.878588005,-87.74585351
1,41.869092785,-87.677397897
0,41.939943264,-87.651924995
1,41.887293707,-87.760709851
1,41.792807251999996,-87.801556137
0,41.79318978,-87.72490623799999
1,41.906110346999995,-87.670788715
1,41.860155012,-87.714022555
1,41.896910016,-87.68686895299999
1,41.85102174,-87.618954852
0,41.995927389,-87.688928533
1,41.917892758,-87.70522325299999
1,41.922786529,-87.645045119
1,41.930660743000004,-87.708074752
1,41.903933222,-87.62912853600001
1,41.772256878,-87.61301088200001
1,41.956636548,-87.711434888
0,41.796801369,-87.605977216
1,41.942109008,-87.688121761
1,41.797579378,-87.647699443
0,41.751618685,-87.65012742399999
0,41.900737976,-87.634361322
0,41.8802818,-87.76229271
0,41.873699424,-87.704705156
0,41.78176738,-87.693467857
0,41.889719079,-87.75785657899999
1,41.792262351,-87.78603788299999
0,41.880131389,-87.641140619
0,41.939515748000005,-87.649253785
1,41.930022549,-87.636320176
0,41.671851221,-87.645367766
0,41.925160356999996,-87.66739468600001
0,41.756094931,-87.644659401
0,41.892017399000004,-87.62416530600001
0,41.774125258000005,-87.60944125600001
0,41.892412762,-87.632241076
0,41.960307539,-87.714340551
1,41.947104052,-87.661898744
0,41.893887434,-87.64236943700001
0,41.780110888,-87.61561777700001
1,41.926475276,-87.641022044
0,41.991770861999996,-87.79806031
0,41.885393253000004,-87.663547848
0,41.85268013,-87.63200711299999
0,41.814649183,-87.689498004
0,41.9545956,-87.708035708
0,41.844777704,-87.724575534
1,41.891768851,-87.622137022
1,41.850359857,-87.623741058
1,41.893710201,-87.626772679
1,41.897596066999995,-87.62321837299999
0,41.902978911999995,-87.691028477
0,41.86625461,-87.718967674
0,41.861081457,-87.693790049
0,41.778085906,-87.58639094600001
1,41.776686704,-87.787398502
0,41.903113054,-87.643199348
1,41.761023091,-87.63456014799999
0,41.891135724,-87.628049777
0,41.907153315,-87.639680572
1,41.887440806,-87.663137174
0,41.906242849,-87.633000828
0,41.870087324,-87.702082367
0,41.752469667,-87.594299799
0,41.947824587,-87.799722047
0,41.895361374000004,-87.726431415
0,41.76680404,-87.60561968299999
0,41.750515331,-87.601526994
0,41.755407373000004,-87.63441582799999
0,41.851560424,-87.723850543
0,41.74669192,-87.66493284399999
0,41.705455427,-87.681590704
0,41.924974308,-87.724339232
0,41.881909514,-87.70457695
0,41.851103039,-87.67336439600001
0,41.706461203,-87.642819913
1,41.786381593,-87.695138012
0,41.853610120999996,-87.66603784899999
0,41.927287289,-87.71706318
0,41.938838703,-87.746046942
0,41.892533329,-87.70523303899999
0,41.893962515,-87.63617614799999
1,41.887440806,-87.663137174
1,41.90393347,-87.629168941
1,41.749929136,-87.62579734399999
0,41.798190118,-87.70859029299999
0,41.659208078,-87.60053064
0,41.794775359,-87.673106456
1,41.873699424,-87.704705156
0,41.884472382,-87.633378182
1,41.946021295,-87.65556555200001
0,41.770813077,-87.58379193
0,41.890585666999996,-87.760482125
0,41.924522421999995,-87.66812154899999
0,41.78397348,-87.70084512700001
1,41.900424795999996,-87.642467932
1,41.997706005,-87.69144531399999
0,42.018606063,-87.675988718
0,41.969107389,-87.65355214899999
1,41.775272947,-87.70614748700001
0,41.925287387,-87.742772155
0,41.6967447,-87.65592633799999
1,41.880650875,-87.73191358
0,41.779321816999996,-87.76544042100001
1,41.771393186,-87.67248846700001
0,41.738610844,-87.66556258600001
1,41.779872827,-87.58645086899999
0,41.701380596999996,-87.61360836600001
0,41.711883395,-87.598474991
1,41.92046017,-87.67083136
1,41.788756815,-87.740473716
0,41.696396583,-87.61180749799999
1,41.780836966,-87.76550038100001
1,41.925329638,-87.656453395
1,41.920748282,-87.653455722
0,41.834623215,-87.721860937
0,41.764064647,-87.65951461600001
1,41.959334286,-87.71197486
1,41.812998842,-87.75154846299999
0,41.731746826,-87.638632756
0,41.874363279,-87.643013039
0,41.867922531,-87.624097576
1,41.91114034,-87.636904049
0,41.874363279,-87.643013039
0,41.765879893000005,-87.654136561
0,41.87284393,-87.763207078
1,41.778761269,-87.65083663700001
0,41.877010813000005,-87.731687004
0,41.8865745,-87.765086511
1,41.90316534,-87.629210442
1,41.943871533,-87.782578198
0,41.936935218,-87.724637089
0,41.731864895,-87.642284125
1,41.721251232,-87.659610434
0,41.692745804,-87.61255129
1,41.928977724,-87.73312091
0,41.702701966999996,-87.6111987
0,41.75156552,-87.65134102100001
1,41.909552404,-87.676179294
1,41.942958479,-87.782167025
1,41.909636325,-87.74530807299999
0,41.904626821,-87.71020231600001
0,41.751026245,-87.563796601
0,41.750988117,-87.581666198
0,41.856592211999995,-87.658834214
1,41.792416366,-87.624028472
0,41.746952352,-87.73666629799999
0,41.771967312,-87.68414019
1,41.877847257,-87.65338922299999
1,41.902180656999995,-87.76224823700001
0,41.878611533000004,-87.627688116
1,41.866845249,-87.77049291700001
0,41.907694483,-87.75524849799999
0,41.859815276999996,-87.62397792700001
1,41.752239886,-87.659121565
1,41.890053025,-87.62870440200001
0,41.936335635,-87.650710119
0,41.837490872,-87.643827791
0,41.72274305,-87.635967761
1,41.925174426,-87.666508943
0,41.770474223,-87.656991436
1,41.964769022,-87.638916219
1,41.93915143,-87.66379786200001
0,41.949099305,-87.650765114
1,41.817703435,-87.69834891299999
0,41.783133836,-87.662640562
1,41.905529073000004,-87.66755465600001
1,41.949283608,-87.643036076
1,41.963070794000004,-87.655984213
1,41.864493678,-87.639158
1,41.80779181,-87.703963414
0,41.855413287,-87.715107106
1,41.856113138000005,-87.72488284
0,41.997321354,-87.757587129
1,41.813803156999995,-87.70471526200001
0,41.714979926999995,-87.655786171
0,41.871648038000004,-87.72378458600001
0,41.877165459000004,-87.71942498799999
0,41.85942802,-87.70097214
0,41.884713074000004,-87.712452377
1,41.765997125,-87.66382344
0,41.773184062,-87.662817546
1,41.890276195,-87.631089185
1,41.844244706,-87.694647718
1,41.97443857,-87.81119077
1,41.941468189,-87.83496544
1,41.949283608,-87.643036076
1,41.867868979,-87.627431787
1,41.859982671,-87.699535008
1,41.976762981,-87.900983721
0,41.860132113,-87.722557739
0,41.891316178000004,-87.754569832
0,41.84445928,-87.70921937
1,41.730491134,-87.651201287
0,41.733104108,-87.55133051700001
0,41.850331531,-87.677611624
1,41.817570192,-87.665183168
0,41.761993362,-87.654034601
1,41.936046155,-87.636780157
1,41.897837503000005,-87.624097243
0,41.862025293,-87.66625872799999
0,41.969366132,-87.72563384700001
0,41.939989814,-87.728323999
1,41.858218136,-87.643807077
0,41.878798437,-87.731376474
0,41.748458232,-87.605159961
1,41.893469034,-87.632648229
1,42.000580656,-87.67046077399999
0,41.90624044,-87.72972646299999
1,41.893203509,-87.620273669
0,41.827912394,-87.67643519100001
1,41.946779572,-87.65617875
0,41.783955089,-87.704493576
1,41.784261092,-87.684995176
0,41.986780289,-87.69518916
1,41.840787684,-87.69428942299999
0,41.862218265,-87.639087164
0,41.753104057,-87.56262469
0,41.815117281999996,-87.669999562
1,41.96245015,-87.64255203
1,41.811697721,-87.67521431600001
0,41.725490451,-87.58540328
0,41.943108594,-87.649366085
0,41.775422752,-87.69646381700001
1,41.901219729,-87.663154731
0,41.922760518000004,-87.75856659200001
0,41.797332174,-87.624157636
1,41.763642744,-87.584711108
1,41.885257584,-87.654463784
1,41.860237561,-87.703967007
1,41.910423933000004,-87.68079203200001
1,41.886609082,-87.66122149700001
1,41.794614135,-87.64516767100001
0,41.68654917,-87.632529294
1,41.780526986,-87.65706179700001
0,41.791592389,-87.65480761799999
0,42.011295157,-87.69389180299999
0,41.992834766,-87.69582393399999
1,41.885257584,-87.654463784
0,41.877564377,-87.72064025799999
0,41.786291714,-87.664386014
0,41.979649551,-87.680799226
0,41.893705166,-87.708259024
0,41.909460992,-87.758921035
1,41.891912441,-87.62672638299999
1,42.010365235,-87.664578583
0,41.933571113,-87.79678313299999
1,41.855708465999996,-87.71183367100001
1,41.932067132,-87.70180236700001
1,41.96137851,-87.65474101
0,41.867291406,-87.711728838
0,41.764003661,-87.683223468
0,41.73327429,-87.55133578
1,41.954535555,-87.65122180200001
0,41.77798773,-87.608334607
0,41.867291406,-87.711728838
1,41.880577917,-87.640555606
1,41.88233367,-87.62784179100001
1,41.896561044,-87.63658497799999
0,41.934396488000004,-87.692797184
1,41.893936843,-87.68617537700001
0,41.944811586,-87.654255077
0,41.899779655,-87.750816516
0,41.794241475999996,-87.650320383
1,41.763880953000005,-87.576252151
0,41.765014339000004,-87.656740878
0,41.731934344,-87.637421735
1,41.742710224,-87.63408818100001
1,41.790894592,-87.604940233
0,41.867440614,-87.698370952
0,41.884994578000004,-87.71733391
0,41.780772154,-87.767939126
0,41.877937546,-87.728916988
0,41.870824614,-87.718608161
0,41.874812228,-87.70696709
0,41.794796091,-87.674327426
0,41.861316328,-87.704518094
0,41.708126012,-87.629537307
0,41.947663844000004,-87.83163086299999
1,41.899109715,-87.74590053600001
0,41.97813688,-87.791458972
1,41.791520763,-87.66694990799999
0,41.762521188,-87.56406978700001
0,41.986425290999996,-87.65528428200001
1,41.966653193,-87.654795347
1,41.86821682,-87.6304532
0,41.680322483000005,-87.622731255
0,41.679231408,-87.639541955
0,41.948040792,-87.64950819100001
0,41.801333946,-87.62425654799999
1,41.888045958,-87.625413826
0,41.751221544,-87.556523454
0,41.751276484,-87.549259301
1,41.862923669000004,-87.639108902
0,41.944872304,-87.73155666299999
0,41.956139121,-87.729288923
0,41.876827476,-87.71575998799999
0,41.960530303,-87.76318349700001
0,41.853268942,-87.705298
1,41.892454255,-87.629155474
1,41.728030185,-87.649472545
1,41.746648177,-87.62288347100001
1,41.932424862,-87.723301814
1,41.96141057,-87.76582659600001
1,41.951646307,-87.80843954
0,41.81750919,-87.604602036
1,41.876810174,-87.687178047
1,41.842186581,-87.63298781700001
1,41.895468484,-87.7156392
1,41.87475411,-87.76269073799999
1,41.889965663000005,-87.65941241899999
1,41.960049831999996,-87.637695331
0,41.885664627,-87.753254704
1,41.81921332,-87.606758197
1,41.92296298,-87.696056969
1,42.018078111,-87.818771752
1,41.872901198,-87.660219564
0,41.899182062,-87.707643617
1,41.932837533000004,-87.643037034
1,41.884600448,-87.666897965
1,41.739502144,-87.736782902
0,41.882757453,-87.709603286
0,41.870831161999995,-87.71624728299999
1,41.801762662,-87.593458578
1,41.829580097,-87.68014238100001
1,41.869527301,-87.63926875899999
1,42.001571399,-87.704621683
1,41.885772579,-87.68226586200001
1,41.97564584,-87.717575417
1,41.905511798,-87.712474985
1,41.858689634,-87.702935987
1,41.886012699,-87.72092678700001
0,41.789444604,-87.66811548700001
0,41.956875902,-87.797554615
0,41.673207966,-87.61767410899999
0,41.893583211,-87.635625671
0,41.733604205,-87.61929755700001
1,42.018498254,-87.672983233
1,41.970838522,-87.734272546
1,41.883389467,-87.648574865
1,41.881668013,-87.65444669899999
1,41.746727571,-87.613593151
1,41.891308785,-87.614359614
1,41.891022314000004,-87.66271410200001
1,41.979006297,-87.906463155
0,41.911590736,-87.73531182
1,41.717135842,-87.661202781
1,41.761042853,-87.66368434700001
1,41.93467909,-87.63670682700001
1,41.956596865,-87.70565584399999
1,41.965652332,-87.699584481
0,41.868172512,-87.77422979100001
1,41.883516261,-87.636803841
0,41.90276543,-87.71513174100001
1,41.748799234,-87.589420353
1,41.808892862,-87.601688258
1,41.874345937,-87.726431997
1,41.979010446,-87.65994177
0,41.729126787,-87.60464195700001
1,41.887640628,-87.61934028299999
1,41.809693341,-87.592138525
0,41.879494129,-87.74595537299999
0,41.708487135,-87.620007718
0,41.933436218000004,-87.645397373
0,41.890977441,-87.711300919
1,41.75164662,-87.572888766
0,41.96938944,-87.70048880700001
1,41.766855245,-87.612873366
1,41.81737264,-87.61166177700001
1,41.936146606,-87.70508827399999
1,41.688477901,-87.619511215
1,41.901794019,-87.627998616
1,41.981337327,-87.806945269
1,41.82386008,-87.61516240899999
1,41.761686314,-87.57804097
1,41.99852479,-87.686249845
1,41.905529073000004,-87.66755465600001
1,41.978495324,-87.68925142299999
1,41.970336247,-87.654851868
0,41.871838775,-87.726117926
0,41.910567437,-87.710082086
1,41.749880266,-87.663426578
1,41.921792157,-87.69623029600001
1,41.908220295999996,-87.71246343600001
0,41.902010581999996,-87.695034784
0,41.918116868,-87.652579784
1,41.775528244,-87.64710947799999
1,41.872817808,-87.702073859
0,41.792210574,-87.61916087799999
1,41.931358559,-87.75973892200001
1,41.88171846,-87.62776042600001
1,41.985794915999996,-87.704100151
1,41.854191403,-87.665007707
1,41.761042853,-87.66368434700001
1,41.893087644,-87.682558861
1,41.692493455,-87.598703055
1,41.939688139,-87.669268754
0,41.736922044,-87.55141976600001
0,41.978108446,-87.90412275799999
1,41.923637978,-87.789987521
1,41.896664035,-87.62917534399999
0,41.888519671,-87.64282025
1,41.750402832,-87.61369502
1,41.793317119,-87.653637949
1,41.930051701,-87.64892127
1,41.720964776,-87.680346094
1,41.919520368,-87.760921537
1,41.670814169,-87.59799429600001
1,41.975174339,-87.839799845
1,41.735651719,-87.58399939
1,41.707756212,-87.580708771
0,41.883583662,-87.71573165299999
1,41.786736065,-87.665290751
1,41.900750694,-87.62791459299999
1,41.749460005,-87.72089612
1,41.939823536999995,-87.660005051
1,41.866164732,-87.655201821
1,42.001157114,-87.76572740200001
1,41.878108955,-87.688776962
1,41.939290467,-87.65895211899999
1,41.676958668000005,-87.639471191
1,41.781470028,-87.609607971
1,41.89098014,-87.621514065
1,41.873387653,-87.70590518799999
1,41.949056679,-87.716456531
1,41.893429499,-87.635619998
1,41.912480389,-87.704585618
1,41.910764867,-87.658120918
0,41.703847296,-87.63669199
1,41.694590421,-87.68252424399999
1,41.667978325,-87.63074701200001
1,41.953200167,-87.765329611
1,41.756772166,-87.722175346
1,41.880663008,-87.702962419
1,41.883210464,-87.63435041700001
1,41.752918624,-87.58606711700001
1,41.868180939,-87.709271389
1,41.98287878,-87.791440835
1,41.946246523,-87.80087473399999
1,41.889369287,-87.634022523
1,41.932930738,-87.636207661
1,41.97551745,-87.729569215
1,41.953641789,-87.728227991
1,41.975606477,-87.651839165
0,41.815112235,-87.633535974
1,41.897186105,-87.697984555
1,41.926976733000004,-87.70935647700001
0,41.910516727,-87.67541259299999
1,41.881787077,-87.646777915
1,41.971819275,-87.671979955
1,41.75048339,-87.599101334
1,41.757985249,-87.59807755899999
0,41.851196981,-87.702785665
1,41.998915651,-87.67727301
1,41.742419378,-87.666882558
1,41.979006297,-87.906463155
1,41.909804314,-87.651606387
0,41.779448848,-87.664625788
1,41.867636169,-87.704485536
0,41.801489411,-87.615705672
0,41.774549326,-87.629101227
1,41.97912164,-87.655056515
1,41.893990113,-87.70215557700001
