Primary Type,Location Description,Domestic,Latitude,Longitude,month,day,Period_1,Period_2
3,115,0,41.878430091999995,-87.771327634,10,14,1,0
1,115,0,41.761836539,-87.57128400399999,10,14,1,0
3,67,0,41.886493289,-87.700242574,10,14,1,0
3,115,0,41.802202503000004,-87.63073135200001,10,14,1,0
2,112,0,41.893695252,-87.709463823,10,14,1,0
3,113,0,41.882539541999996,-87.627850543,10,14,1,0
3,67,0,41.762419957,-87.68318080799999,10,14,0,0
1,115,0,41.860345472,-87.715246819,10,14,1,0
3,103,1,41.748793106,-87.605170835,10,14,0,0
3,93,0,41.837954218,-87.60810952700001,10,14,1,0
3,115,0,41.84351173,-87.64610827799999,10,14,0,0
3,115,0,41.915754193000005,-87.68824766899999,10,14,0,0
2,103,0,41.867688909,-87.69960208,10,14,1,0
2,112,0,41.873843486999995,-87.763337721,10,14,1,0
3,115,0,41.880122117,-87.75506009700001,10,14,1,0
1,115,0,41.941922443,-87.724821222,10,14,1,0
1,83,0,41.952557952,-87.766982275,10,14,1,0
3,115,0,41.910412821,-87.681251374,10,14,1,0
3,70,0,41.978991238,-87.65994197200001,10,14,1,0
3,42,0,,,9,9,0,0
3,115,0,41.963596071,-87.72790216700001,10,14,0,1
2,115,0,41.953175548000004,-87.76756869,10,14,0,1
3,55,0,41.795991039,-87.63054248899999,10,14,1,0
2,110,0,41.942248935,-87.81300828299999,10,14,1,0
3,100,0,41.735195126,-87.648473261,10,14,1,0
2,31,0,41.654964253,-87.605112579,10,14,1,0
3,113,0,41.722476277,-87.57479695100001,10,14,0,1
3,88,0,41.763293051,-87.599417154,10,14,1,0
2,15,0,41.752574814,-87.606480408,10,14,0,1
3,70,0,41.926287021,-87.785547998,10,14,0,1
3,115,0,41.958475673,-87.650665062,10,14,1,0
3,67,0,41.851393305,-87.723903515,10,14,0,1
3,115,0,41.968538551,-87.69797101399999,10,14,0,1
3,55,0,41.90971226,-87.73926766,10,14,1,0
3,103,0,41.879235852,-87.624347038,10,14,1,0
3,100,1,41.729921460999996,-87.602727947,10,14,0,1
3,104,0,41.879235852,-87.624347038,10,14,0,1
3,113,0,41.786735319,-87.66516242200001,10,14,1,0
3,115,0,41.990443487,-87.699095848,10,14,0,1
3,104,0,41.88320708,-87.63334425299999,10,14,1,0
3,76,0,41.880775433000004,-87.627029031,10,14,1,0
3,70,0,41.953443342,-87.74495704799999,10,14,1,0
3,115,0,41.881216711,-87.763220788,10,14,0,1
2,115,0,41.899677446999995,-87.63280442700001,10,14,0,1
3,110,0,41.727129592,-87.575471223,10,14,0,1
3,55,0,41.953436358000005,-87.746273229,10,14,0,1
3,93,0,41.88058568,-87.640023065,10,14,1,0
3,25,0,41.707460245,-87.605483625,10,14,0,1
3,115,0,41.747466676,-87.561310599,10,14,0,0
3,115,0,41.933326840999996,-87.63320443299999,10,14,0,1
3,17,0,41.859492718,-87.656472706,10,14,0,1
3,115,0,41.970048221,-87.65347963299999,10,14,0,1
3,115,0,41.853942225,-87.634665515,10,14,1,0
3,113,0,41.773908018,-87.64463385299999,10,14,0,1
3,93,0,41.804133114,-87.703859846,10,14,1,0
3,15,0,41.898919596999995,-87.77040236,10,14,1,0
3,39,0,41.790919372,-87.59806068,10,14,0,1
2,112,0,41.690727057,-87.62686752100001,10,14,0,1
3,113,0,41.94798647,-87.664039935,10,14,0,1
3,115,0,41.922070725,-87.66321216700001,10,14,1,0
3,93,0,41.74967273,-87.702391276,10,14,1,0
3,70,0,41.722362598000004,-87.58382047,10,14,0,1
3,115,0,41.80492916,-87.718592935,10,14,0,1
2,115,0,41.780337298,-87.610148668,10,14,0,1
3,112,0,41.924125733000004,-87.697397656,10,14,0,1
3,93,0,41.73625535,-87.62820806,10,14,0,1
3,115,0,41.765188615999996,-87.581896344,10,14,1,0
3,104,0,41.885260516,-87.63391676399999,10,14,0,1
3,93,0,41.884082665,-87.65999204299999,10,14,0,1
3,115,0,41.715852254,-87.662271019,10,14,0,1
3,55,0,41.925098106,-87.672293669,10,14,0,1
1,115,0,41.734541369,-87.671789213,10,14,0,1
1,67,0,41.866604054,-87.68664569100001,10,14,0,1
3,115,0,41.811458999,-87.633436349,10,14,1,0
3,115,0,41.919123883000005,-87.685770303,10,14,0,0
3,115,0,41.793303974000004,-87.593757559,10,14,1,0
3,123,0,41.965890541,-87.72796133799999,10,14,0,1
3,115,0,41.905448535,-87.684648491,10,14,0,1
3,88,0,41.88249622,-87.624380767,10,14,0,1
1,67,0,41.756550472,-87.592600053,10,14,0,1
3,104,0,41.910888152,-87.65019879,10,14,0,1
3,115,0,41.907432512,-87.67738395399999,10,14,0,1
3,94,0,41.910470038,-87.67828600899999,10,14,0,1
3,93,0,41.877633028000005,-87.63371352899999,10,14,0,1
2,112,0,41.721840277,-87.617244627,10,14,0,1
3,115,0,41.99645791,-87.693503255,10,14,0,1
3,43,0,41.730087889,-87.55049151799999,10,14,0,1
1,115,0,41.947724399,-87.64615541399999,10,14,0,1
3,91,0,41.926622709,-87.634104561,10,14,0,1
3,55,0,41.678519693,-87.662497935,10,14,0,1
3,70,0,41.824675709,-87.617013434,10,14,0,1
3,112,0,41.91022803,-87.648563633,10,14,0,1
3,70,0,41.909240284,-87.65274758,10,14,0,1
3,41,0,41.88249622,-87.624380767,10,14,1,0
3,120,0,41.847565029,-87.70756694100001,10,14,0,1
3,55,0,41.795991039,-87.63054248899999,10,14,0,1
3,17,1,41.819405738,-87.697015061,10,14,0,0
3,100,0,41.893132253000005,-87.74902948100001,10,14,1,0
2,91,0,41.990460631,-87.696244895,10,14,0,1
3,93,0,41.968810413,-87.67511094299999,10,14,0,1
3,88,0,41.67749962,-87.656552816,10,14,0,1
3,112,0,41.836691583000004,-87.65476812700001,10,14,0,1
3,115,0,42.010665609,-87.678120014,10,14,1,0
3,17,1,41.766047651,-87.578975856,10,14,0,1
3,112,0,41.881328106,-87.67573414,10,14,0,1
3,102,0,41.894262325999996,-87.616673471,10,14,0,1
3,112,0,41.996663903000005,-87.688630478,10,14,0,0
1,115,0,41.89608709,-87.62683463299999,10,14,1,0
3,112,0,41.782341144,-87.691045924,10,14,0,1
2,123,0,41.765230473,-87.626545636,10,14,0,1
3,17,1,41.777309867,-87.640802922,10,14,1,0
3,113,0,41.800271309,-87.70375094100001,10,14,0,1
3,93,0,41.836806313000004,-87.73095549,10,14,0,1
3,93,0,41.883107835,-87.763288439,10,14,0,1
3,76,0,41.894821547,-87.63213392799999,10,14,0,1
3,93,0,41.80169033,-87.703792065,10,14,0,1
2,115,0,41.84778309,-87.685521331,10,14,0,0
3,112,0,,,9,13,1,0
3,93,0,41.736126864,-87.629184056,10,14,0,0
1,115,0,41.893108171,-87.751854116,10,14,0,0
2,123,0,41.854659504000004,-87.729719838,10,14,0,1
3,124,0,41.817819665,-87.623062204,10,14,0,0
3,115,0,41.761122586999996,-87.62481671399999,10,14,0,1
3,112,0,41.834690813,-87.613705645,10,14,0,1
3,100,0,41.908420185,-87.675900683,10,14,0,1
3,17,0,41.933431938000005,-87.741113036,10,14,1,0
3,93,0,41.888267493,-87.627075047,10,14,0,1
3,74,0,41.859763903,-87.69570838899999,10,14,0,1
3,100,0,41.892260249,-87.747006374,10,14,0,0
3,88,0,41.871436933000005,-87.719700102,10,14,0,0
3,115,0,41.885339537,-87.66657813100001,10,14,0,0
1,115,0,41.883110703,-87.746961502,10,14,0,1
3,115,0,41.877600871999995,-87.63519367299999,10,14,0,0
3,115,0,41.898640481,-87.70245138799999,10,14,0,0
3,115,0,41.736126864,-87.629184056,10,14,0,1
3,88,0,41.830469658,-87.668259636,10,14,0,1
3,93,0,41.895372781,-87.635679653,10,14,0,0
1,115,0,41.779205903000005,-87.650846588,10,14,0,0
3,93,0,41.891990384,-87.61146150200001,10,14,0,1
3,102,0,41.896641021,-87.687834002,10,14,1,0
3,115,0,41.845924806,-87.69525126100001,10,14,0,0
3,100,0,41.977262784000004,-87.681886439,10,14,0,0
3,83,0,41.967666644,-87.77632441799999,10,14,1,0
3,115,0,41.956303593,-87.727691783,10,14,0,1
3,115,0,41.797568234,-87.624166036,10,14,0,0
3,115,0,41.88946287,-87.624222942,10,14,0,1
3,115,0,41.79631327,-87.58089842700001,10,14,0,0
3,115,0,41.88946287,-87.624222942,10,14,0,1
3,88,0,41.884090949000004,-87.659532917,10,14,1,0
3,93,0,41.924288329,-87.632910077,10,14,0,1
3,115,0,41.801311004,-87.61614043799999,10,14,0,0
3,117,0,41.889519017,-87.6266536,10,14,0,1
1,115,0,41.873219457,-87.657870011,10,14,0,0
3,101,0,41.754331455,-87.63439085200001,10,14,0,1
3,103,0,41.92717839,-87.654449466,10,14,0,0
3,15,0,41.898919596999995,-87.77040236,10,14,0,1
3,88,0,41.869742115,-87.62412152,10,14,0,1
3,100,0,41.737151311999995,-87.642428972,10,14,0,0
3,115,0,41.875656674,-87.762631304,10,14,0,1
3,115,0,41.977110046,-87.65643491700001,10,14,0,0
3,115,0,41.90690235,-87.672029559,10,14,0,1
3,100,0,41.764728045,-87.56127231200001,10,14,1,0
3,115,0,41.986947137,-87.66049078799999,10,14,0,1
3,17,0,41.897594466,-87.764346036,10,14,1,0
1,15,0,41.771107537,-87.617924999,10,14,0,0
1,115,0,41.922417333,-87.69861618899999,10,14,0,0
3,115,0,41.686500321,-87.608286316,10,14,0,0
3,103,0,41.797380814,-87.60387660299999,10,14,0,1
3,115,0,41.9296677,-87.66951969200001,10,14,0,1
1,115,0,41.823150559,-87.602740344,10,14,0,1
3,100,0,41.714500058,-87.57336342200001,10,14,0,1
3,115,0,41.92297904,-87.69450247399999,10,14,0,1
3,100,0,41.686572296,-87.60708102,10,14,0,1
3,88,0,41.949641586999995,-87.658475418,10,14,0,1
3,67,0,41.78238119,-87.703233008,10,14,0,0
3,91,0,41.884276844,-87.62209892899999,10,14,0,1
3,115,0,41.883253915,-87.657657836,10,14,0,1
1,115,0,41.746795561999996,-87.61965343899999,10,14,0,1
3,93,0,41.968579368,-87.692969657,10,14,0,1
1,57,0,41.669840371,-87.63683549299999,10,14,0,0
3,115,0,41.697039890999996,-87.631489016,10,14,0,1
3,17,0,41.907708187,-87.67329233299999,10,14,0,1
3,115,0,41.703783761,-87.53891274700001,10,14,0,1
3,115,0,41.704082891,-87.53891272700001,10,14,0,0
3,57,0,41.979382079000004,-87.66483667,10,14,0,0
3,115,0,41.929326832,-87.697540771,10,14,0,0
3,100,0,41.884516393,-87.619132695,10,14,0,0
3,115,0,41.824852184,-87.611449374,10,14,1,0
1,115,0,42.016666336,-87.67033423,10,14,0,1
3,115,0,41.909262448,-87.774859625,10,14,0,1
3,17,0,41.792277329,-87.622401826,10,14,0,0
3,17,0,41.785068783,-87.61325982299999,10,14,0,1
1,115,0,41.836371721,-87.72919816,10,14,0,0
3,100,0,41.875654715,-87.762789211,10,14,1,0
3,100,0,41.874393341,-87.76464733,10,14,0,1
3,112,0,42.015778179,-87.668128164,10,14,0,1
1,115,0,41.727237032,-87.573041151,10,14,0,0
3,104,0,41.882823255,-87.63385521200001,10,14,0,1
1,115,0,41.774426563,-87.604576685,10,14,1,0
1,115,0,41.941120843,-87.64507586299999,10,14,0,0
1,115,0,41.913884461,-87.76438507600001,10,14,1,0
1,115,0,41.806811598,-87.64548096700001,10,14,1,0
3,115,0,41.886545444,-87.676786048,10,14,0,0
3,100,0,41.675652170999996,-87.632204605,10,14,0,0
3,88,0,41.941182761,-87.777003395,10,14,1,0
3,110,0,41.74621174,-87.635406033,10,14,0,1
3,88,0,41.938155396,-87.644335914,10,14,0,1
3,101,0,41.822657958,-87.616019667,10,14,0,1
3,104,0,41.884350397,-87.656985264,10,14,0,0
3,42,0,41.948214155,-87.738814747,10,14,0,1
3,101,0,41.769167875,-87.584423262,10,14,0,1
3,74,0,41.928202012,-87.642036006,10,14,0,1
3,70,0,41.768096835,-87.66387858899999,10,14,0,1
3,123,0,41.935203162,-87.809092601,10,14,0,1
3,115,0,41.732813964,-87.61667212,10,14,0,1
3,17,0,41.937460556,-87.71255845700001,10,14,1,0
3,83,0,,,4,1,1,0
3,88,0,,,5,6,1,0
3,41,0,,,6,24,1,0
3,100,0,,,9,21,0,0
3,70,0,,,8,27,0,1
0,115,0,41.884534818,-87.738395577,10,14,0,1
0,21,0,41.873855027,-87.76234624899999,10,14,0,1
0,21,0,41.873855027,-87.76234624899999,10,14,0,1
0,115,0,41.883582411,-87.70940797600001,10,14,0,1
2,112,0,41.791914270999996,-87.643880079,10,15,0,0
3,115,0,41.881985776,-87.66228715,10,15,0,0
0,115,0,41.99106445,-87.69576803,10,14,0,0
2,67,0,41.91739557,-87.726568067,10,15,0,0
2,115,0,41.811341112,-87.701636069,10,15,0,0
3,115,0,41.921470379,-87.67327177700001,10,15,0,0
3,100,0,41.885772579,-87.68226586200001,10,15,0,0
2,115,0,41.81606916,-87.743373079,10,15,0,0
2,115,0,41.889751946,-87.631072891,10,15,0,0
3,102,0,41.806091448000004,-87.58683598,9,15,0,0
3,17,0,41.797504321,-87.603878869,9,17,0,0
3,88,0,41.735871673000005,-87.642754115,9,24,0,0
3,115,0,41.871622646,-87.666852882,10,15,0,0
2,74,0,41.875155116,-87.667906709,10,15,0,0
1,15,0,41.94969119,-87.753428178,10,15,0,0
3,76,0,41.872709056,-87.62418785700001,10,15,1,0
3,2,0,41.788987036,-87.74147999,10,15,0,0
3,23,0,41.750366564000004,-87.66305138799999,10,15,0,0
3,67,0,41.743199209000004,-87.624317581,10,15,0,0
3,67,0,41.810629289,-87.74323592200001,10,15,0,0
2,115,0,41.922116386999996,-87.71691819200001,10,15,1,0
3,115,0,41.810008546,-87.61146933299999,10,15,1,0
3,104,0,41.806849873000004,-87.743131225,10,15,1,0
3,15,0,41.941760511999995,-87.68568833299999,10,15,1,0
3,49,0,41.785519673,-87.738567526,10,15,0,0
3,88,0,41.940903244,-87.668693783,10,15,1,0
3,100,1,41.764249446,-87.58432284700001,10,15,0,0
3,19,0,41.940903244,-87.668693783,10,15,1,0
3,112,0,41.692175715,-87.657380249,10,15,1,0
3,86,0,41.90703235,-87.69697954700001,10,15,1,0
3,17,1,41.894873058,-87.762864284,10,15,1,0
3,76,0,41.888165132,-87.62293721200001,10,15,1,0
3,112,0,41.808603651999995,-87.63457516700001,10,15,1,0
2,15,0,41.90268477,-87.72469067600001,10,15,1,0
2,15,0,42.018642563,-87.690182305,10,15,1,0
3,113,0,41.909411174,-87.67595664299999,10,15,1,0
3,88,0,41.940903244,-87.668693783,10,15,1,0
3,115,0,41.971115776,-87.708547107,10,15,1,0
2,112,0,41.877934163,-87.729317265,10,15,1,0
3,70,0,42.019399236999995,-87.675049485,10,15,1,0
3,55,0,41.88171846,-87.62776042600001,10,15,1,0
3,58,0,41.91244802,-87.653165399,10,15,1,0
3,52,0,41.978165505999996,-87.658586238,10,15,1,0
1,115,0,41.706031126,-87.645237882,10,15,0,0
3,104,0,41.895748419,-87.62353635299999,10,15,0,1
3,100,0,41.937960049000004,-87.814902911,10,15,1,0
2,115,0,41.923171805,-87.721842972,10,15,1,0
3,113,0,41.872709056,-87.62418785700001,10,15,1,0
1,115,0,41.981013459,-87.668372441,10,15,1,0
3,78,0,41.84231534,-87.700072715,10,15,1,0
2,112,0,41.872558733000005,-87.723709844,10,15,1,0
3,52,0,41.880779498,-87.62679764200001,10,15,0,1
3,55,0,41.913388321,-87.67752871799999,10,15,0,1
3,55,0,41.897895128,-87.624096605,10,15,1,0
3,112,0,41.896045119,-87.66899748799999,10,15,1,0
3,113,0,41.903354551999996,-87.66689399100001,10,15,0,1
3,104,0,41.881683753000004,-87.62435302700001,10,15,0,1
3,113,0,41.707277993000005,-87.681649204,10,15,0,1
3,115,0,41.864493678,-87.639158,10,15,0,1
3,104,0,41.799520608,-87.590909799,10,15,0,1
3,55,0,41.741052392,-87.634043876,10,15,0,1
3,43,0,41.880420133,-87.65133127200001,10,15,0,0
3,113,0,41.729395931999996,-87.551239943,10,15,0,1
3,112,0,41.936089551,-87.63941487299999,10,15,0,1
3,74,0,41.895003278000004,-87.62152816,10,15,0,1
3,115,0,41.881683753000004,-87.62435302700001,10,15,0,1
3,70,0,41.909240284,-87.65274758,10,15,0,1
3,46,0,41.786569368,-87.644956704,10,15,0,1
3,115,0,41.879532244,-87.625684061,10,15,0,1
3,104,0,41.869749161,-87.64010713200001,10,15,0,1
3,115,0,41.826196356,-87.67150324100001,10,15,0,0
3,70,0,41.953443342,-87.74495704799999,10,15,0,1
3,55,0,41.844252757,-87.724943845,10,15,0,1
3,58,0,41.833139425,-87.61531921299999,10,15,0,1
3,113,0,41.867346388,-87.63216624399999,10,15,0,1
3,100,0,41.776985318,-87.669028825,10,15,0,1
3,55,0,41.883500186999996,-87.627876698,10,15,0,1
3,113,0,41.896375946,-87.6242787,10,15,0,1
3,55,0,41.907926167,-87.64819515,10,15,0,1
3,115,0,41.86026387,-87.722563827,10,15,1,0
3,93,0,41.702725752,-87.53356098799999,10,15,0,1
3,93,0,41.726219145,-87.567294437,10,15,0,1
3,115,0,41.783073599,-87.608445977,10,15,0,0
3,115,0,41.764373164,-87.572247332,10,15,0,1
3,93,0,41.935076903,-87.697707853,10,15,0,1
3,52,0,41.910676312,-87.64918706899999,10,15,0,1
3,115,0,42.013009749,-87.698246147,10,15,0,1
1,100,0,41.882465443,-87.753918938,10,15,1,0
3,100,0,41.764376817,-87.65288049200001,10,15,0,1
3,100,1,41.720979306,-87.59353619299999,10,15,0,1
3,113,0,41.931582647,-87.742772889,10,15,0,1
3,17,0,41.866166588,-87.65505127899999,10,15,0,1
3,115,0,41.866474438000004,-87.71953462399999,10,15,1,0
3,55,0,41.899968652,-87.62658614700001,10,15,0,1
2,115,0,41.815820650999996,-87.619771716,10,15,0,1
3,55,0,41.897895128,-87.624096605,10,15,0,1
1,93,0,41.893741023000004,-87.704773116,10,15,0,1
3,67,0,41.880487595,-87.745964635,10,15,0,0
3,88,0,41.895684805,-87.692515668,10,15,1,0
3,115,0,41.809148942,-87.63129002,10,15,0,0
3,115,0,41.915259074,-87.63413676299999,10,15,0,1
3,93,0,41.909798633,-87.65203628100001,10,15,0,1
3,115,0,41.836085835,-87.611668085,10,15,1,0
2,17,0,41.748047521,-87.63492808,10,15,0,1
3,115,0,41.887397843,-87.666127045,10,15,0,0
3,70,0,41.946212132,-87.646579678,10,15,0,1
2,15,0,41.770565355,-87.60935297799999,10,15,0,0
2,115,0,41.77166009,-87.70389149399999,10,15,0,1
1,115,0,41.847450957,-87.71487914299999,10,15,0,1
3,115,0,41.910188155,-87.699946039,10,15,0,0
3,104,0,41.901073698000005,-87.63136393,10,15,1,0
3,115,0,41.800556589,-87.596666879,10,15,0,1
3,115,0,41.896175959000004,-87.66083102799999,10,15,0,1
3,115,0,41.897001591999995,-87.647771992,10,15,0,0
3,115,0,41.885739288,-87.660775234,10,15,0,0
3,115,0,41.928525595,-87.648867761,10,15,0,1
3,93,0,41.910078366,-87.65108179100001,10,15,0,0
3,93,0,41.921606937,-87.66556500600001,10,15,0,0
3,23,0,41.79787259,-87.748355295,10,15,0,0
3,55,0,41.895140898,-87.624255632,10,15,0,1
3,115,0,41.920365532,-87.665390555,10,15,0,0
3,115,0,41.901073698000005,-87.63136393,10,15,0,1
3,104,0,41.908849952,-87.646645976,10,15,0,0
3,115,0,41.917955835,-87.667234443,10,15,0,0
3,93,0,41.893163281,-87.636067309,10,15,0,0
3,82,0,41.720783347,-87.643197739,10,15,0,1
3,100,1,41.808094083,-87.657655924,10,15,0,0
3,101,0,41.961030281,-87.72118331899999,10,15,1,0
3,103,0,42.010718104,-87.68252395100001,10,15,0,0
3,115,0,41.806587378,-87.686237279,10,15,0,1
3,17,0,41.974145845,-87.656355981,10,15,0,0
3,104,0,41.878156557,-87.63001748200001,10,15,0,1
3,15,0,41.854889012,-87.708996849,10,15,0,0
1,115,0,41.886435488000004,-87.760306199,10,15,0,1
3,88,0,42.01390341,-87.666624272,10,15,0,1
3,115,0,41.798996426,-87.780791126,10,15,0,0
1,100,0,41.881305719000004,-87.756316323,10,15,0,0
3,115,0,41.97362209,-87.674344298,10,15,0,1
3,115,0,42.012805971999995,-87.664777477,10,15,0,1
3,88,0,41.891990384,-87.61146150200001,10,15,0,1
1,115,0,41.812600904,-87.608263541,10,15,0,1
3,17,0,41.856827315,-87.669987179,10,15,0,1
3,93,0,42.007341612,-87.681355203,10,15,0,1
1,115,0,41.952482138,-87.7694203,10,15,0,0
3,88,0,41.97912164,-87.655056515,10,15,0,1
3,115,0,41.754140832,-87.569938405,10,15,0,0
3,115,0,41.77504058,-87.754417571,10,15,0,1
1,93,0,41.751546874,-87.58066286799999,10,15,0,0
3,70,0,41.885495793000004,-87.618644375,10,15,0,0
3,112,0,41.771858089,-87.69107353,10,15,0,0
1,115,0,41.940772019,-87.789794303,10,15,0,0
1,115,0,41.859818912,-87.718889785,10,15,0,1
1,115,0,41.763935202,-87.69056607600001,10,15,0,0
1,115,0,41.884073183000005,-87.772636944,10,15,0,0
3,88,0,41.887271893000005,-87.682919034,10,15,0,0
3,115,0,41.777118516,-87.670233634,10,15,0,0
3,113,0,41.943177932,-87.68157189700001,10,15,0,1
3,115,0,41.887632228,-87.61535202200001,10,15,0,1
3,113,0,41.931651484,-87.737505905,10,15,0,1
3,115,0,41.893403955,-87.663122585,10,15,0,0
3,115,0,41.956689408,-87.672272441,10,15,0,1
1,88,0,41.902328043000004,-87.631401618,10,15,0,1
1,88,0,41.902328043000004,-87.631401618,10,15,0,1
3,23,0,,,10,15,0,1
3,70,0,41.903775756,-87.639324074,10,15,0,0
1,115,0,41.845600022,-87.626201252,10,15,0,1
3,115,0,41.983807384,-87.768323756,10,15,1,0
3,115,0,41.77579697,-87.78497172899999,10,15,0,1
1,115,0,41.889299521999995,-87.763975264,10,15,1,0
1,93,0,41.858543061,-87.67677521700001,10,15,0,0
3,17,0,41.814079436,-87.62621059,10,15,0,0
1,115,0,41.737947093,-87.608561635,10,15,0,1
3,115,0,41.763344678,-87.71141725700001,10,15,0,1
1,93,0,41.727590123,-87.585023579,10,15,0,1
3,100,0,41.911478383,-87.74436901899999,10,15,0,0
3,115,0,41.965331876,-87.71326603899999,10,15,0,1
3,17,0,41.822657958,-87.616019667,10,15,0,1
3,101,0,41.959670046999996,-87.64985080299999,10,15,0,1
3,100,0,41.881441785,-87.667837814,10,15,1,0
3,100,0,41.900211789000004,-87.69529146,10,15,0,1
3,123,0,41.976290414,-87.905227221,10,15,0,1
3,104,0,41.892505345,-87.62630482200001,10,15,0,1
3,88,0,41.850928221,-87.725210931,10,15,0,1
3,115,0,41.939898633,-87.754281422,10,15,1,0
3,86,0,42.012253586,-87.691560322,10,15,1,0
3,115,0,41.929363024000004,-87.669508151,10,15,0,1
3,115,0,41.910989997,-87.689677013,10,15,1,0
3,103,0,41.908068205999996,-87.64213204,10,15,1,0
3,113,0,41.758372191999996,-87.61719416,10,15,0,1
1,115,0,41.878476512,-87.772964942,10,15,1,0
3,52,0,41.871530533000005,-87.744926805,10,15,0,0
3,17,0,41.900878194,-87.67719391,10,15,0,1
2,58,0,41.795807806999996,-87.76177065,10,15,0,1
3,100,0,41.879243235,-87.697306736,10,15,0,1
3,100,0,41.750947024,-87.55772878799999,10,15,1,0
3,114,0,41.707519433,-87.601839023,10,15,1,0
3,102,0,41.88652124,-87.617178654,10,15,0,1
3,41,0,41.791160785,-87.579836586,10,15,1,0
1,115,0,41.937604066999995,-87.72140005799999,10,15,0,0
3,23,0,41.890053273,-87.628744799,10,15,0,0
3,76,0,,,10,15,0,1
3,17,0,,,7,28,1,0
3,118,0,,,9,1,0,1
3,101,0,,,9,6,1,0
3,17,0,,,3,21,1,0
3,112,0,,,7,1,0,1
3,100,0,,,6,20,1,0
0,115,0,41.783049864,-87.61208712,10,15,0,0
0,17,0,41.829389915,-87.60689263399999,10,15,0,1
3,112,0,41.933373141,-87.664446322,10,16,0,0
2,88,0,41.902455031,-87.632873247,10,16,0,0
0,115,0,41.850130656,-87.691605154,10,15,1,0
3,43,0,41.917980381,-87.697212498,10,16,0,0
3,23,0,41.922786529,-87.645045119,10,16,0,0
3,115,0,41.891051706999995,-87.63405559,10,16,0,0
3,23,0,41.921715143,-87.668606344,10,16,0,0
3,118,0,41.876645321999995,-87.742691439,10,16,0,0
3,115,0,41.967907821,-87.72801578200001,10,16,0,0
3,115,0,41.887676641,-87.648687002,10,16,0,0
3,115,0,41.886598391,-87.661739426,10,16,0,0
1,115,0,41.896381879,-87.69055832299999,10,9,0,1
2,115,0,41.873637966,-87.710044445,10,16,0,0
3,88,0,41.76677448,-87.566478603,10,16,0,0
3,112,0,41.76559446,-87.621050648,10,16,0,0
2,74,0,41.873219626,-87.675868666,10,16,0,0
3,67,0,41.758432859,-87.624765668,10,16,0,0
3,114,0,41.908880376999996,-87.649445039,10,16,0,0
3,104,0,41.901073698000005,-87.63136393,10,16,0,0
3,115,0,41.816161569,-87.599400806,10,16,0,0
3,112,1,41.880129791,-87.77209489799999,10,16,1,0
3,88,0,41.917289775,-87.71598729799999,10,16,1,0
3,122,0,41.948224685999996,-87.649513578,10,16,0,0
2,112,0,41.851158797,-87.70033418700001,10,16,1,0
3,115,0,41.999999972,-87.68994331,10,16,1,0
3,115,0,41.883938846999996,-87.68313278299999,10,16,0,0
3,112,0,41.789836176,-87.66324541700001,10,16,0,1
2,115,0,41.903249509,-87.72510040899999,10,16,1,0
1,17,0,41.686572296,-87.60708102,10,16,0,0
3,23,0,41.890013524000004,-87.631664996,10,16,0,0
1,115,0,41.772878706,-87.692009168,10,16,0,0
3,112,1,41.773184708,-87.693241558,10,16,1,0
3,115,0,41.866147972,-87.726784885,10,16,0,0
2,112,0,41.872556651,-87.72383470000001,10,16,1,0
1,115,0,41.852561556,-87.71502445200001,10,16,0,0
3,58,0,41.903478069,-87.631433102,10,16,1,0
3,100,0,41.74054634,-87.64982342799999,10,16,1,0
3,70,0,41.942199582,-87.688124523,10,16,0,0
1,115,0,41.754655729,-87.621057994,10,16,0,0
2,112,0,41.778067096,-87.698237791,10,16,0,1
3,112,0,41.916996925999996,-87.687687697,10,16,0,1
1,115,0,41.883128849,-87.74567971399999,10,16,0,1
3,55,0,41.895140898,-87.624255632,10,16,1,0
3,113,0,41.737473725,-87.54500484,10,16,1,0
1,35,0,41.73809141,-87.56694085,10,16,1,0
3,113,0,41.891465732,-87.624153044,10,16,0,1
3,58,0,41.866341526999996,-87.71115430100001,10,16,0,1
3,58,0,41.88233367,-87.62784179100001,10,16,0,1
3,70,0,41.909240284,-87.65274758,10,16,0,1
3,35,0,41.768777436,-87.64851575600001,10,16,0,1
3,67,0,41.866168484,-87.72547403799999,10,16,0,1
3,101,0,42.013177932,-87.68029103200001,10,16,0,1
3,93,0,41.837879307,-87.608414956,10,16,0,1
3,112,0,41.885772579,-87.68226586200001,10,16,0,0
3,100,1,41.779634799,-87.728891393,10,16,1,0
1,67,0,41.750936036,-87.682871596,10,16,0,1
3,115,0,41.746750682,-87.62126630600001,10,16,0,0
2,115,0,41.87046297,-87.720260149,10,16,0,1
3,88,0,41.935582786,-87.640475169,10,16,0,1
3,115,0,41.931156602,-87.63192721200001,10,16,0,1
3,115,0,41.689871483000005,-87.62252366,10,16,0,1
3,93,0,41.754592961,-87.74152853700001,10,16,0,1
3,112,0,41.884767632,-87.653286472,10,16,0,0
3,112,0,41.953540189,-87.73713297200001,10,16,1,0
3,31,0,41.884704339,-87.670624325,10,16,0,1
3,93,0,41.860348644,-87.616182263,10,16,1,0
3,115,0,41.882107947,-87.624609064,10,16,0,1
3,17,0,42.005832909,-87.669964736,10,16,0,1
3,113,0,41.933436218000004,-87.645397373,10,16,0,1
3,112,0,41.880295087,-87.761102829,10,16,1,0
